Normal_X	Normal_Y
0.419882	0.529205
0.875526	-0.597119
0.406388	-0.124705
0.946947	-0.0328489
-0.833625	0.0247004
-0.335503	0.139222
1.13555	0.642538
-1.10358	-0.537584
2.02264	-0.763187
0.782814	0.691582
-1.03687	0.635249
-0.0426205	-1.13098
0.866526	1.67183
-0.509436	0.256276
-0.26695	-0.219087
-0.993764	0.302392
-1.06675	-0.686652
0.990614	-0.384756
0.622931	-1.93229
-0.755335	0.603669
2.02385	0.10266
-0.130615	1.66095
1.75363	-0.977318
1.60222	0.185817
-1.47861	0.55263
0.569595	0.313433
-0.591405	1.76289
0.082115	-0.782335
-0.374974	0.245306
-0.0758252	0.23796
-0.511458	0.127848
3.36659	0.517438
-0.922184	0.615729
-0.667992	-0.599829
0.144081	-1.21124
0.294899	3.39704
0.425401	-0.18763
-1.31913	-1.23256
0.12013	1.00262
0.439709	-1.56488
1.27498	-0.721713
0.575329	-0.575524
-0.170199	0.675892
0.272784	0.300778
1.02248	0.162114
-0.662704	0.355726
0.440567	-0.857544
1.85024	-1.00519
-2.23159	1.40858
-0.99607	0.380569
0.190103	0.26219
0.0163604	-0.275492
-1.01406	0.361619
-0.985023	-0.156991
0.191365	-1.22104
-0.813044	-0.678638
0.252861	0.221011
-0.194791	0.155466
0.848024	-0.0189351
-1.78646	0.385521
0.0550476	0.738805
-1.17714	-0.610758
-0.409571	-0.0728018
2.07813	-0.0681352
0.652929	-1.25511
-1.39066	-0.529985
0.284836	0.238705
-0.654038	0.271868
0.64101	-0.119229
-1.80007	-0.0290765
-1.0551	0.820749
1.34224	0.833799
-0.295192	-2.06468
-0.305167	-0.0759946
1.09158	-1.9729
-1.33053	-0.430295
0.603132	-0.869979
0.645645	-2.17956
0.0216628	-1.07304
-1.43446	0.0116808
-1.52249	-0.598794
1.46501	-1.3282
1.06096	-0.643604
-0.106917	-0.784012
0.696156	-0.965401
0.538624	-0.94709
0.425775	1.36563
-2.01529	0.692392
0.800826	-0.64814
0.188484	-0.958504
0.700075	0.103684
-0.430655	0.518647
-0.951437	-0.668367
-0.701618	0.339868
2.15427	-2.66185
-1.0039	0.141479
-0.331506	1.87727
0.472682	-2.03153
-0.870696	0.343174
2.61654	-0.635915
1.41618	0.333332
-0.81682	0.0802415
1.1882	-0.487379
0.5699	-0.0223867
-1.01572	0.657754
-1.77147	0.214461
1.5963	-0.502354
-0.142882	0.45168
0.698108	2.18157
0.730949	1.79801
-1.5255	-0.379039
-2.22347	1.08639
-0.574949	1.23613
-0.335449	1.6134
0.422447	-1.86975
0.670008	0.289672
1.37739	-1.16872
-1.51495	-1.10012
-0.98022	-0.287263
0.0618733	-0.111512
-0.618359	1.36448
0.308592	-2.23633
-0.185434	0.953291
-1.61162	-1.28501
-1.36144	1.39439
0.139538	0.141787
0.677657	-0.288974
-0.267142	-1.34604
0.124319	-1.43759
-0.122037	-0.287543
-1.14217	-0.812644
0.381264	0.517956
1.70106	-0.147921
0.638703	-0.621756
1.32522	0.0249498
2.77686	0.208019
-1.07721	0.929199
2.20311	0.745854
0.218595	-0.565094
-0.249268	-1.35408
1.03339	-0.104363
-0.877454	0.393521
-0.320418	0.435635
-1.57051	0.837563
-1.33492	-0.112301
0.0496144	-0.833602
-2.11634	-0.126976
-1.81073	-0.00330132
-0.351979	-0.0976049
-1.59322	0.529317
-0.130543	1.38046
1.76773	-0.4737
0.136281	-1.25572
-0.981614	-1.45737
0.393876	-0.767978
-0.538706	-0.2542
0.653708	0.851235
0.677083	-0.202101
-0.596068	0.295634
0.414835	1.7946
0.411474	-1.15154
0.110619	-0.582307
-0.373398	0.224513
1.5372	1.29674
0.853073	-2.56513
0.777124	-2.37338
-1.06855	0.802266
1.30092	-0.365326
0.342083	-0.329922
-0.600006	0.17113
0.328672	-2.49726
-0.405106	-0.818326
0.121272	-0.480465
0.190099	0.123771
0.471235	-1.90666
0.652497	0.625638
0.969021	1.01031
0.446082	0.0795545
-1.05053	-0.0909202
-0.475015	0.593316
-1.35353	2.0125
-0.250112	-0.302949
-1.63021	1.64779
0.573265	1.26095
0.777021	-1.69145
1.60043	1.66903
-0.864387	0.0306746
-1.79024	-1.69691
0.869421	0.288786
0.0202366	-0.698274
-0.390078	0.171145
0.517743	-0.199543
0.0909902	-0.267769
2.04651	-0.426284
0.844405	-0.619116
-0.62096	-0.227244
1.43748	0.0237053
-0.676105	-0.351651
-1.05704	-0.265094
-1.53595	-0.425069
-0.838092	1.66954
-1.07461	-1.07087
-0.833911	-1.11565
-1.02021	-0.711009
0.202195	-0.914658
0.121108	0.00678934
0.270943	1.33423
-2.07455	-1.27112
0.59949	1.58706
-2.00953	-0.141558
0.404152	-0.186902
-0.721147	0.413379
-1.69775	-1.6014
0.459278	1.18476
0.765058	-0.458536
-2.07866	0.417361
-0.445759	1.15761
0.145239	-0.862012
1.34771	1.06831
-0.0595783	0.637704
-0.763474	0.764243
0.698404	-0.39082
-0.351488	-0.95639
0.772738	-0.164561
0.64324	1.69658
-0.529404	-0.236017
1.33342	-0.380408
0.974766	-0.652826
0.916966	-0.73398
-1.91244	0.0534814
-0.712184	-1.20401
-1.23123	-0.0235117
-0.192729	0.893159
-0.897203	-1.1645
0.0219453	-0.650165
2.03026	0.644461
-0.100526	0.880934
0.281157	-0.810328
-0.796887	1.75247
0.676176	-0.964355
-1.19852	1.29525
0.454594	2.27967
-0.655589	1.57966
1.51255	-2.42534
0.998266	-0.760057
0.255652	0.616731
0.934145	0.605682
-0.0562455	1.1259
1.95425	0.988771
0.0318154	0.188854
-0.655103	1.52344
-1.26393	1.23914
0.27323	0.765238
-0.706893	-2.3376
0.269366	-1.26197
-0.264862	-1.58193
0.0361434	-0.571054
1.13434	-1.42462
1.0206	0.838341
-1.83648	-0.926269
0.178545	1.15448
-0.561028	-0.911522
1.51914	1.23288
-1.84828	0.912711
-1.17469	0.327571
0.742118	-0.284058
-0.166872	1.98716
-0.202483	-1.43581
1.39458	-0.0924291
1.89933	1.19288
0.986851	-0.734406
-0.989792	-0.827484
-0.48181	-1.08916
-0.636023	-0.561784
-2.05288	0.611577
-1.6236	0.731005
1.24784	0.572755
-1.42038	0.720909
-0.868626	-1.42891
0.379916	1.4689
-0.462429	0.574915
1.10301	-0.598987
0.390888	0.408236
-0.658776	-1.45152
0.167397	0.000571489
-0.467266	0.196099
-0.121997	-2.89433
-0.560435	-2.34599
-0.945575	-1.11632
-1.52348	-0.91165
1.70906	-0.87461
2.17557	-0.40414
-1.01973	-0.719131
0.616748	-0.339311
0.0647789	3.29238
0.399088	-1.29914
-1.41053	-0.330381
-0.511687	-0.138752
-1.24919	-1.46404
-0.466845	-0.335933
-0.387538	-1.01622
-0.771597	-1.6305
-0.154976	1.07999
1.9166	-0.975634
0.206643	-1.3541
-0.0852647	-0.294575
1.19623	-0.946507
-2.05101	-0.0866275
-1.21779	-0.68311
0.0743661	-0.32779
0.723379	0.70149
2.56287	-1.61814
0.322411	-1.25361
1.11689	0.122729
-1.34601	-0.129915
0.0467095	-0.577852
-0.717129	0.394019
0.255336	1.25327
-0.412377	-0.594453
0.838339	-0.95881
0.338053	0.591987
-0.0568977	0.380016
0.0357105	-0.173685
-0.662091	1.75635
0.742077	0.20798
-1.0545	-0.771677
-0.440466	-0.0370069
-1.08251	-0.489484
0.531535	0.154604
0.069976	-0.430872
0.144096	-0.718515
2.17849	-0.132542
-0.935979	-0.371043
-1.09396	-0.419413
-0.795384	-1.96804
0.398832	0.0393728
-0.402303	-0.120478
2.31616	0.588824
-0.607159	-2.00553
-0.456616	-0.457923
-0.477132	-0.716193
0.468533	-0.796727
-1.72734	1.08734
-0.0937674	0.643941
-0.384314	0.420245
0.681283	-1.43794
1.61392	1.07051
0.429781	0.621043
0.222386	-0.412096
-0.68215	0.632834
1.37229	0.779702
0.109837	0.49969
1.25414	-0.793464
2.1362	-2.36499
-0.830663	0.532309
-1.39318	-2.39668
-1.95732	-0.74244
-0.910781	1.25163
-0.618058	-1.0816
-0.46711	0.0950882
-0.0636751	-0.651117
0.45697	0.190356
-0.713261	0.0224993
1.49356	-1.41948
-1.16899	-0.0388221
-0.104158	0.674525
0.363574	-0.57853
-0.671356	-0.803716
-1.43534	0.813987
-2.05619	0.157569
-0.259159	-1.29629
-0.0437114	0.306707
-1.13059	-1.12999
-0.0988832	0.557286
-0.308507	0.220807
1.14374	-1.59212
-2.36377	-0.547353
0.012607	1.01236
0.096475	0.321492
0.160288	-1.64923
0.864695	1.02058
0.162133	0.435447
0.756961	-0.308218
-0.383928	1.21118
-0.448586	-0.22721
-1.306	-1.89241
1.62342	0.17052
0.504269	0.0909845
0.769911	-0.388892
-0.474175	0.471944
0.119488	-0.456952
1.06861	0.0901303
0.368055	0.942622
-2.58136	-1.43343
-0.65455	0.327203
-0.489865	-0.110703
0.0999972	1.44847
1.38493	0.914136
-0.0994085	-0.0901401
-1.0662	-1.15659
0.580867	1.96559
-0.301001	1.11767
-0.35719	-0.0482319
-0.195269	-0.46556
0.461796	-0.991243
2.52104	-1.10765
-0.303293	1.48886
0.552645	-0.567154
0.259495	-0.517951
0.416099	-0.67755
1.6756	0.115615
-1.25831	1.54459
0.642035	-0.910935
0.360906	0.18838
-0.145361	0.572559
-0.355927	1.50355
0.818804	0.405069
-1.26356	1.57854
-0.642039	-0.748616
1.43511	-0.414992
-0.662646	0.58495
1.60114	0.935097
-0.331094	-1.1657
-0.294333	-1.03384
0.716117	-0.482692
-0.46262	1.4174
1.35522	1.26847
0.218961	2.14667
1.72653	-0.166781
-0.45569	0.576644
-0.965859	0.818442
-2.53692	-0.629811
0.789886	-1.87956
-0.605855	0.545318
0.600359	0.666132
-1.04227	0.903114
2.2977	0.253702
-0.864619	-1.85534
1.40358	-0.302604
0.999975	0.933984
0.655998	1.36446
-0.0789086	-0.27569
0.248588	-0.625676
-0.257568	-1.26834
-1.44007	-1.01369
-0.95863	0.141341
-1.52099	0.588535
0.456635	2.865e-005
-0.184946	-0.373324
2.26262	-0.0788949
-0.148405	1.21965
0.752407	-1.14461
-0.14231	-0.748822
1.5738	-0.198427
-1.06054	-0.891168
0.68408	1.50914
1.08419	0.574024
-1.18838	0.44712
1.60629	-0.584874
0.986652	0.187968
-0.311778	-0.366909
0.544401	0.584529
1.01961	-1.43704
-0.913317	0.325813
-0.736577	-0.214514
-1.18911	-0.879915
-0.669929	-0.888987
-0.321414	1.40498
0.731842	-1.3499
1.6466	-1.47788
-1.48667	0.457545
0.838935	0.364777
-0.160823	1.97896
1.46756	-0.47179
0.885271	0.0256297
-0.609373	0.139461
1.76439	-0.980724
-1.45683	1.97928
-1.65443	-1.07013
1.18933	-1.03218
-0.363148	0.466708
1.9034	-0.58236
-0.777193	0.322476
-1.39646	-0.0631382
-1.40638	-0.255616
0.064638	-0.109757
-0.860733	-0.114671
0.404753	-0.759622
0.258787	1.19466
-0.274382	1.27908
-1.21799	-0.97369
0.359509	-2.30169
0.35958	0.702889
-0.122461	0.30138
0.50647	-2.05653
-0.945279	0.611904
0.0714236	-1.19771
-1.84541	0.304332
0.602034	-0.260466
-0.682321	-1.20278
-1.49608	0.123343
-2.30932	1.29907
-0.0837857	-0.207752
0.136196	-0.727037
-0.565695	-1.10844
0.283355	-1.04436
-1.82327	-0.115516
0.579973	0.218909
-0.747075	-1.87737
1.68298	-0.108076
0.180371	-0.851117
-1.24303	0.0756735
-0.0415016	-0.978866
1.38871	-0.0287536
0.028517	0.692849
0.48838	-0.319431
-0.426848	-0.682872
0.209886	-0.905286
0.72024	-2.66838
1.0577	1.20013
0.196419	-0.340479
-2.2718	0.768783
1.47425	0.883398
1.99415	-1.30052
-1.63038	0.634252
0.966361	0.0101027
0.201453	0.84022
0.026016	-1.22417
0.810539	-2.24057
-0.875027	0.111662
0.893955	-0.271504
-0.597202	0.128273
0.305034	0.597458
0.668152	-0.205267
-1.36834	0.463807
0.717025	-3.16072
-0.846472	-1.18016
0.609679	0.475279
-0.995934	0.553154
0.278729	-0.489773
-0.165268	0.323227
0.433081	-0.0157484
1.64349	0.847169
-0.966642	-0.96179
-1.63339	2.01589
0.0489023	-0.936833
0.639287	-0.678508
1.20293	1.78442
0.373918	-1.09064
-0.471355	1.72652
-0.0741424	1.53851
-1.62143	-0.713768
0.415501	0.674985
-1.51821	-0.355692
2.05504	0.399277
0.968287	-0.838168
1.0516	0.47594
0.662271	-0.535768
0.431277	-0.60023
0.198076	1.75477
0.00816024	-0.646777
1.22227	1.11821
-0.77717	-1.18979
-0.3372	-0.889083
0.632744	-0.74802
-0.870839	-1.24368
0.584201	-0.207851
-1.03211	-0.221323
-1.26585	-0.0758936
-0.234952	0.541837
-0.416509	-0.572298
0.416108	0.594681
1.00567	-0.106626
-0.453274	-1.15491
-0.256498	-0.113266
-2.02782	-0.219291
0.388218	-0.412978
-2.0162	-0.107999
-1.76876	0.984336
-0.14558	0.351343
0.573785	-1.63265
-0.564952	-0.0719092
0.00651303	1.78535
0.726923	-0.978212
-1.10462	-1.11115
-1.86461	-0.0414846
0.961467	-0.310209
0.366359	-0.81771
-0.0433906	-0.791101
0.198572	-0.613603
-1.35121	-1.25377
-0.258403	-0.66575
0.907503	0.23634
0.56488	-1.04451
0.810893	-0.586094
0.652458	-0.592014
-0.110821	-0.315217
-0.500806	2.61332
1.45187	0.656232
1.76702	0.465734
-0.59216	-0.322215
-0.392123	-0.432852
-1.477	0.2985
-0.413715	0.809347
1.12644	-0.244642
-0.653925	-0.134952
0.563767	0.780586
0.049653	0.780552
2.03271	1.10826
-0.845091	0.341943
-0.678357	1.03132
0.896612	-0.287357
0.581397	1.48407
1.14839	0.307985
1.22576	0.230803
-0.993071	-0.882644
-0.780891	0.309958
-0.347229	-0.902224
-0.666881	1.5037
1.42272	1.0791
1.17181	1.73171
0.712667	0.375869
0.825336	0.994779
-0.817961	-0.0658431
2.21196	-1.59444
0.850255	2.25172
0.634044	-1.08161
-0.723338	-1.07608
1.94227	-1.32747
-0.317436	-0.136366
-0.520886	0.480135
0.88724	0.381538
-1.16212	-0.838805
-1.15931	-0.700491
1.95621	0.0527012
-2.62449	0.921695
0.463972	-0.0477386
-0.0469502	0.459091
-0.916392	0.061173
0.60944	-0.690548
0.242582	-0.127836
-0.383878	-0.379239
-0.516418	0.672837
0.511662	-1.15038
0.921113	-0.159536
0.763308	-1.29113
-0.0723919	-1.40573
1.3323	0.451879
-0.292525	1.29331
0.337006	-0.31359
-0.558385	-1.25978
0.947537	-0.53512
0.384091	-0.62674
0.332718	-1.05786
0.709626	0.0401265
-0.527123	0.0462842
0.455745	-1.93505
0.662388	1.59122
1.75876	0.961439
-2.3377	0.540559
-0.364669	2.2135
-0.00531802	-0.322836
1.99957	0.22791
1.35343	-1.37125
0.600659	0.167862
1.18327	-0.628707
0.843264	-0.503654
2.13168	-0.756692
-1.17182	-1.64865
-0.351742	-0.659851
-0.108478	-1.71931
-1.6258	-0.0115558
-1.09832	1.16419
-1.25635	0.5211
1.16243	-0.606336
-0.740084	0.279415
0.221244	-0.136281
-0.924341	0.607535
-0.699911	-0.3085
0.626723	-1.48704
-1.74938	0.525331
1.42107	0.84192
0.308627	-0.818857
-0.697321	-0.567836
0.509953	1.01867
-1.27622	0.291559
-0.764984	0.723455
1.86886	2.29769
0.800243	1.00398
-0.640419	-1.30012
-1.89806	-0.626068
-1.00422	0.0583092
-0.413799	0.475648
0.973074	0.959677
-0.170028	-0.357265
0.876617	0.699954
-0.89392	1.61706
1.38516	-0.330388
0.037279	-0.390563
-1.35807	-0.0536242
1.61006	-1.18919
0.216735	-0.169461
1.31632	-1.06985
0.572971	2.19028
0.50426	-0.487012
-1.85172	-0.433255
1.13264	0.144451
-1.95018	0.945287
0.174393	1.01432
0.177544	-0.429947
-1.16373	-0.18277
-1.08853	-0.352733
0.796613	-1.73209
-0.665074	-1.27431
0.538733	-1.12243
1.57289	0.530783
0.782094	0.183935
-1.22113	0.402048
0.227744	0.227606
0.381748	0.640919
-0.601763	-0.128754
0.259404	1.05173
-1.10568	-1.43216
-0.592982	1.4907
0.759201	-0.243576
0.166115	-0.519168
-1.05908	-0.0339858
2.03463	0.0458617
-0.22548	-0.766886
1.10239	-2.37347
-0.98272	0.330105
-0.501703	-0.529491
2.51342	0.0111713
0.452364	1.07351
0.90699	1.77032
0.913778	-0.968439
0.320952	-0.502704
-1.91394	-1.98867
-1.32115	1.36558
-0.143231	-0.70054
-0.0627684	-0.0328395
-1.04326	-0.644241
1.01334	-0.362383
0.973193	-1.1212
0.759243	1.82381
1.32141	-0.0388655
-0.448131	-1.16461
-0.0782182	0.331237
-0.187905	-0.561999
0.0856149	-0.556127
-0.379397	0.912083
-0.890191	1.3187
-1.05442	0.697281
0.238509	0.322719
-1.58616	-0.313452
-0.741556	0.871246
1.50498	-0.343267
-0.542886	0.474421
0.0127573	0.744322
0.743045	1.91476
0.439357	-1.05926
0.220599	0.14577
-0.084092	-0.376067
-0.639354	-1.43305
-2.47894	0.15007
0.267296	0.369806
-0.3472	0.382906
1.25469	-1.06749
-0.317619	0.126136
1.13842	-0.928602
-0.593785	-0.0894234
0.281067	1.60491
0.378916	1.79222
-0.251994	1.54035
0.210852	-0.978249
-1.76174	0.83952
1.02067	-0.313621
0.257226	-0.0253529
-0.598208	0.713086
-0.0276897	-0.258079
0.183415	-0.123945
1.05942	0.138168
-1.95585	-1.83781
-0.196394	-0.550825
-0.0203192	0.259802
-0.312265	-1.20323
-1.4223	0.947197
-1.37364	-0.979424
-0.00629438	-1.69779
1.29525	-0.366259
1.61155	0.337767
-0.729472	-0.919079
-0.0117601	0.230854
0.229045	-2.08386
-0.509793	-0.468762
0.418523	0.760441
0.53575	-1.28462
-0.153344	-1.51002
0.919498	-0.368615
0.333978	-1.26414
-0.65026	-1.5057
-0.311554	0.575238
-0.421096	-0.525811
0.892762	0.701601
-0.461719	-1.24901
-1.11592	-0.519783
0.150047	0.452591
-0.291683	-1.28074
-0.306475	-0.904998
0.483738	0.343042
1.65776	-0.705104
0.530412	1.09412
-0.816758	0.00733279
1.45689	-1.34222
1.72933	-1.10643
-1.20373	-0.0387486
1.34505	-0.335014
1.78849	1.65925
0.100974	-0.534091
-0.920237	2.22284
-0.30048	1.76593
0.735877	-0.844644
-0.453303	-0.444528
-0.910533	0.298632
0.476783	-0.99842
-0.799503	-0.301256
-0.31933	0.687942
-0.521993	1.31519
-2.05867	-0.255005
0.426907	0.45145
0.282523	2.54008
0.671046	0.999702
-0.986178	1.06502
0.660858	0.0871375
-1.25828	-1.67633
-0.175258	-0.0989524
0.393269	-0.50226
0.803936	-1.26525
0.224325	1.72547
-0.0642329	-0.660231
-0.331258	0.0528762
-0.642637	-1.52479
-1.48572	-0.579832
1.21715	-0.538975
0.14597	-0.741735
0.392382	-0.968932
1.75699	-0.0592924
2.32363	-2.00331
0.49129	0.962519
-0.451351	2.8403
-1.02725	-0.218023
1.26544	-0.177069
0.10766	1.78569
-1.13875	-0.649016
0.600218	-0.0679939
0.723486	1.23798
-0.287442	0.517322
-1.14573	-0.215828
0.756264	1.0952
1.29109	0.174055
0.31423	-1.68485
0.76063	-1.85416
-1.347	-0.368901
1.81489	0.393991
0.547587	1.23285
0.11018	0.980736
-1.26837	-0.845693
0.551336	0.552471
1.22971	0.554316
1.08721	-1.84053
0.0760843	0.855158
-0.927805	1.20841
-0.832542	-0.819661
-1.15119	0.968743
0.571493	0.0979876
-0.0753035	0.228491
-0.748272	-0.29629
0.0131214	-0.120884
-0.207676	-0.846686
0.408655	-0.795025
-0.104633	-0.645542
0.385285	0.00831141
2.23962	-0.807373
-0.873416	2.2472
-0.679068	1.27549
2.33536	-0.0124353
0.234675	-2.00031
-1.86383	-0.416046
0.842249	-0.989453
-0.864875	0.98363
1.62642	-0.773889
0.638098	-0.8783
0.488709	0.52881
0.818736	-0.397137
-0.914456	-0.0290573
-3.16245	0.308355
-1.613	-0.566527
0.14314	2.6483
0.499484	-1.01676
0.170419	0.262733
-1.81677	-1.59203
0.927945	0.436645
0.415395	-0.526613
0.462668	1.96784
1.11267	-1.42768
0.835727	0.711986
-1.18262	-0.664176
1.05274	-0.627306
-0.546748	-0.768208
1.50323	-1.52618
0.0737593	0.575694
-0.476519	-1.07974
-1.29871	0.158034
-1.02459	0.890448
-0.309942	-0.70799
0.407121	0.582116
-0.108559	0.607423
-1.70626	1.01953
0.47865	-0.59284
0.208551	0.611851
0.0741916	0.73406
-0.12897	-1.17889
0.563782	1.52133
0.985858	-2.97056
-0.577287	-0.315272
-1.45357	0.104417
-1.19773	0.589376
2.7101	0.0245854
0.963868	-1.47383
-0.100747	0.0630849
-1.25319	0.258232
1.19524	0.507456
-0.119241	-0.388493
-1.38846	0.945418
0.412643	0.206996
0.116542	-0.0439052
0.78461	0.883368
-0.964457	-0.174739
-0.732772	0.569331
-0.0754969	0.419534
-0.499348	1.35082
2.01353	0.696803
1.72134	1.19655
1.28691	0.487566
0.338639	0.67578
0.0480537	0.379156
1.04449	0.47464
-0.610042	0.937005
-1.13192	-0.864144
1.08027	0.818748
1.58016	0.786354
-1.08527	2.00202
0.711527	0.172514
-1.63085	0.213146
-1.65191	0.104107
-1.21213	-0.992645
1.00636	0.724882
-1.47507	0.144426
0.473926	0.868911
0.923685	-1.5437
2.73954	1.05682
-0.763833	-1.04833
-0.798909	-2.49781
-0.343673	0.339959
-0.154258	0.720951
-0.601109	1.31088
-0.221689	-0.0633597
-1.83244	-0.0338
0.902464	1.99061
0.560277	0.313313
0.78938	-1.25623
0.387736	-0.0876899
1.56633	-0.920395
-2.13037	0.924224
-1.6325	0.820801
-1.34146	-0.432645
0.241235	-1.49376
0.460798	0.880741
0.498997	-0.0482231
0.668293	-0.356398
-1.10029	1.60117
1.18122	-0.512301
0.618464	1.83297
-0.335825	-0.268733
-0.235946	0.788312
1.90852	1.06234
-0.775463	0.750475
-0.129174	0.807492
-0.48672	1.45682
1.05156	-0.957481
1.00783	-0.781562
0.785549	-0.39188
-1.03119	1.50337
0.980503	-0.170539
-1.64755	-0.598665
1.03924	1.43347
-0.414447	-0.273999
-0.945883	1.4722
0.151808	-0.141383
1.75781	1.06123
-0.692164	-0.534586
-0.801326	-0.00270235
1.33913	0.132783
-0.475635	-0.757846
1.43831	0.628966
-0.880503	-0.117191
-0.540941	1.89672
-0.649638	-0.967028
1.26896	0.961099
-1.71854	1.79405
0.564027	1.09021
0.0809706	0.770811
-0.522776	-1.02752
-1.80071	-0.558569
0.682757	-0.536186
0.601373	1.2529
-1.55079	-0.265363
1.60524	0.205516
0.5511	-0.365311
-1.65777	-0.31353
0.0271065	-0.554731
0.216518	0.286461
0.000268408	-0.681919
0.214315	0.756572
-0.415697	0.717222
0.881619	-1.50892
1.22832	0.685711
-1.57981	-0.944956
1.39707	-0.409041
0.218924	0.294848
0.738268	-0.95383
-0.246173	1.22692
1.06572	1.13689
-1.10638	-1.12467
0.540806	0.483121
1.15723	1.07781
-1.30241	1.79559
0.531372	-0.907034
-0.760095	-0.194966
-0.257741	0.557791
1.20915	-0.732419
0.22158	-0.869728
-0.978508	-0.312153
-0.196831	0.858084
0.139133	-0.970789
0.988939	0.115672
-1.4895	-0.013256
-0.537013	0.454033
1.0419	-1.87881
-0.178848	-1.38736
-0.775942	-1.9488
1.10663	0.616387
-1.40435	2.37939
-1.08899	0.443188
0.826296	-1.41142
-2.27636	0.0820716
0.359288	-1.20257
0.461438	-1.12855
-1.08525	-0.624139
0.41797	1.59131
-0.715503	1.53048
-0.89193	-1.24752
-0.252501	1.11191
2.23595	1.40072
-0.410332	0.00447115
-1.56955	-0.901478
-0.225514	-1.25985
0.177204	0.979711
-0.645401	1.40293
-0.810096	0.619976
2.63849	-0.713169
0.105084	0.458362
0.562252	1.24639
2.4283	0.681384
0.054185	2.21343
-0.444339	-1.30402
0.561459	0.120315
1.69451	-0.52011
1.59569	0.748974
